time,datetime,Group4-2_S6_MassFlowRate,Group4-2_S6_FlowVelocity,Group4-2_S6_Volume,Group4-2_S6_VolumetricFlowRate,Group4-2_S6_Mass,Group4-2_S6_Energy,Group4-2_S6_Temperature,Group4-2_S6_Pressure,duration,recording_timestamp
1753116443678,Jul 21 2025 16:47:23.678,3.0799999237061,2.4000000953674,2795.3508300781,2.3900001049042,3494.0451660156,118.44807434082,28.60000038147,5.6399998664856,9554,2025-07-21T16:39:32.860106
1753116443688,Jul 21 2025 16:47:23.688,2.9900000095367,2.4000000953674,2795.3508300781,2.3099999427795,3494.0451660156,118.44807434082,28.60000038147,5.6300001144409,9543,2025-07-21T16:39:32.901228
1753116443698,Jul 21 2025 16:47:23.698,2.8800001144409,2.2999999523163,2795.3508300781,2.2300000190735,3494.0451660156,118.44807434082,28.60000038147,5.6300001144409,9543,2025-07-21T16:39:32.901228
1753116443708,Jul 21 2025 16:47:23.708,2.8299999237061,2.2000000476837,2795.3508300781,2.1900000572205,3494.0451660156,118.44807434082,28.60000038147,5.6399998664856,9624,2025-07-21T16:39:32.901228
1753116443718,Jul 21 2025 16:47:23.718,2.8099999427795,2.2000000476837,2795.3508300781,2.1700000762939,3494.0451660156,118.44807434082,28.60000038147,5.6399998664856,9634,2025-07-21T16:39:32.901228
1753116443728,Jul 21 2025 16:47:23.728,2.7699999809265,2.2000000476837,2795.3508300781,2.1500000953674,3494.0451660156,118.44807434082,28.60000038147,5.6399998664856,9541,2025-07-21T16:39:32.941054
1753116443738,Jul 21 2025 16:47:23.738,2.7000000476837,2.0999999046326,2795.3508300781,2.0899999141693,3494.0451660156,118.44807434082,28.5,5.6399998664856,9527,2025-07-21T16:39:32.941054
1753116443748,Jul 21 2025 16:47:23.748,2.6300001144409,2.0999999046326,2795.3508300781,2.039999961853,3494.0451660156,118.44807434082,28.5,5.6500000953674,9614,2025-07-21T16:39:32.941054
1753116443757,Jul 21 2025 16:47:23.758,2.5899999141693,2.0,2795.3508300781,2.0,3494.0451660156,118.44807434082,28.5,5.6500000953674,10711,2025-07-21T16:39:32.941054
1753116443768,Jul 21 2025 16:47:23.768,2.5299999713898,2.0,2795.3508300781,1.960000038147,3494.0451660156,118.44807434082,28.39999961853,5.6500000953674,9544,2025-07-21T16:39:32.984086
1753116443778,Jul 21 2025 16:47:23.779,2.4300000667572,1.8999999761581,2795.3508300781,1.8799999952316,3494.0451660156,118.44807434082,28.39999961853,5.6500000953674,9552,2025-07-21T16:39:32.984963
1753116443788,Jul 21 2025 16:47:23.788,2.3499999046326,1.8999999761581,2795.3508300781,1.8200000524521,3494.0451660156,118.44807434082,28.299999237061,5.6399998664856,9494,2025-07-21T16:39:32.986053
1753116443798,Jul 21 2025 16:47:23.798,2.289999961853,1.7999999523163,2795.3508300781,1.7699999809265,3494.0451660156,118.44807434082,28.299999237061,5.6399998664856,9533,2025-07-21T16:39:32.987354
1753116443808,Jul 21 2025 16:47:23.808,2.25,1.7999999523163,2795.3508300781,1.7400000095367,3494.0451660156,118.44807434082,28.200000762939,5.6500000953674,9524,2025-07-21T16:39:33.020754
1753116443818,Jul 21 2025 16:47:23.818,2.1800000667572,1.7000000476837,2795.3508300781,1.6900000572205,3494.0451660156,118.44807434082,28.200000762939,5.6500000953674,9558,2025-07-21T16:39:33.020754
1753116443828,Jul 21 2025 16:47:23.828,2.1099998950958,1.7000000476837,2795.3508300781,1.6299999952316,3494.0451660156,118.44807434082,28.10000038147,5.6500000953674,9785,2025-07-21T16:39:33.020754
1753116443838,Jul 21 2025 16:47:23.838,2.0499999523163,1.6000000238419,2795.3508300781,1.5900000333786,3494.0451660156,118.44807434082,28.10000038147,5.6399998664856,9735,2025-07-21T16:39:33.020754
1753116443848,Jul 21 2025 16:47:23.848,2.0,1.6000000238419,2795.3508300781,1.5499999523163,3494.0451660156,118.44807434082,28.0,5.6399998664856,9567,2025-07-21T16:39:33.060282
1753116443858,Jul 21 2025 16:47:23.858,1.960000038147,1.6000000238419,2795.3508300781,1.5199999809265,3494.0451660156,118.44808197021,28.0,5.6399998664856,9487,2025-07-21T16:39:33.060282
1753116443868,Jul 21 2025 16:47:23.868,1.9299999475479,1.5,2795.3508300781,1.4900000095367,3494.0456542969,118.44808197021,28.0,5.6500000953674,9500,2025-07-21T16:39:33.060282
1753116443878,Jul 21 2025 16:47:23.878,1.8999999761581,1.5,2795.3508300781,1.4700000286102,3494.0456542969,118.44808197021,27.89999961853,5.6500000953674,9546,2025-07-21T16:39:33.060282
1753116443887,Jul 21 2025 16:47:23.888,1.8700000047684,1.5,2795.3508300781,1.4500000476837,3494.0456542969,118.44808197021,27.89999961853,5.6500000953674,10566,2025-07-21T16:39:33.100753
1753116443898,Jul 21 2025 16:47:23.898,1.8500000238419,1.5,2795.3508300781,1.4299999475479,3494.0456542969,118.44808197021,27.799999237061,5.6500000953674,9539,2025-07-21T16:39:33.100753
1753116443908,Jul 21 2025 16:47:23.908,1.8200000524521,1.3999999761581,2795.3508300781,1.4099999666214,3494.0456542969,118.44808197021,27.799999237061,5.6500000953674,9545,2025-07-21T16:39:33.100753
