run_id,model_name,dataset,time_stamp,model_variant,json_path,predictions_file_path
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224724,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224848,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225014,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225143,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225258,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225417,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225538,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225703,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_225832,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230003,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230120,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230239,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230403,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230530,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230702,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_230837,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
