run_id,model_name,dataset,time_stamp,model_variant,json_path,predictions_file_path
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165639,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165802,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165927,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170055,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170230,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170351,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170514,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170642,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170813,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_170948,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
